# stan_version_major = 2
-4968.7,0.792242,1.08757,2,3,0,4969.9,-0.0043459,0.997483
-4968.7,0.634707,1.08384,1,3,0,4969.75,-0.0043459,0.997483
-4968.71,0.999137,0.874874,2,3,0,4968.72,-0.00678073,0.997825
-4968.71,0.7452,1.14973,1,3,0,4969.4,-0.00678073,0.997825
-4969.21,0.873029,1.07605,1,3,0,4969.21,-0.0128927,1.00192
-4970.99,0.673309,1.19389,2,3,0,4971.18,-0.0055576,1.01224
-4970.3,1,1.01596,2,3,0,4971.73,0.003949,0.986381
-4970.79,0.314951,1.33295,2,7,0,4972.95,-9.31018e-05,1.01099
-4970.2,1,0.707029,2,3,0,4971.52,0.00810427,1.00455
-4969.77,0.96881,0.92724,2,3,0,4971.06,-0.0149211,0.988994
-4971.94,0.568302,1.1658,2,3,0,4972.5,-0.0273749,1.0065
-4970.47,0.795457,0.865892,2,3,0,4974.92,0.0097511,1.00476
-4969.38,1,0.866917,2,3,0,4970.39,-0.00169364,1.00476
-4969.95,0.890743,1.13373,2,3,0,4970.24,0.00816376,1.00254
-4969.01,1,1.28438,1,1,0,4969.6,-0.0039378,1.00249
-4969.01,0.0658501,1.67633,1,1,0,4969.92,-0.0039378,1.00249
-4969.84,0.931824,0.650114,2,3,0,4970.02,-0.00667932,1.00767
-4968.96,0.934104,0.777016,2,3,0,4970.81,-0.00187811,0.992438
-4969.26,0.874786,0.930724,2,3,0,4970.01,-0.0105858,0.990306
-4970.07,0.763845,1.03194,2,3,0,4970.71,0.010108,1.00071
-4970.07,0.331994,0.99147,1,1,0,4972.76,0.010108,1.00071
-4969.61,0.986437,0.547106,2,3,0,4970.44,0.0077745,0.998202
-4969.22,0.988137,0.700225,2,7,0,4969.87,-0.0143224,1.00076
-4969.79,0.866033,0.897228,1,1,0,4969.86,-0.0162544,1.00428
-4969.83,0.985435,0.982714,1,1,0,4970.17,-0.0171842,1.00382
-4969.31,1,1.25271,2,3,0,4969.77,-0.0164162,0.998799
-4969.31,4.85954e-07,1.62511,1,1,0,4973.39,-0.0164162,0.998799
-4974.89,0.636457,0.592093,2,3,0,4975.03,-0.0405776,0.999637
-4971.45,1,0.484927,3,7,0,4974.77,0.0168955,0.992548
-4971.31,0.900745,0.629273,2,7,0,4974.06,-0.01987,1.00975
-4969.08,1,0.71974,2,3,0,4971.14,0.00317414,0.997425
-4970.02,0.553857,0.932261,2,3,0,4972.65,0.0103078,0.994613
-4969.95,1,0.688697,3,11,0,4970.62,-0.0211115,0.999276
-4969.56,1,0.891198,2,3,0,4970.3,-0.0168836,0.992196
-4969.56,0.63391,1.15206,1,1,0,4970.52,-0.0168836,0.992196
-4970.2,0.949451,0.941811,2,3,0,4970.48,-0.0135092,0.986153
-4969.76,1,1.14185,2,3,0,4970.26,0.00327748,1.00519
-4969.77,0.636521,1.47313,2,5,0,4970.51,0.00842336,1.00006
-4969.82,0.579891,1.20899,2,3,0,4971.59,-0.0182488,0.991352
-4968.95,0.947982,0.925653,2,3,0,4970.33,-0.00182514,0.992665
-4968.92,1,1.11856,1,1,0,4969.03,-0.000841763,0.993569
-4971.62,0.159516,1.44026,1,1,0,4971.92,0.0147514,1.00634
-4968.79,1,0.657649,2,3,0,4971.27,-0.00223386,0.998857
-4969.13,0.8875,0.846814,2,3,0,4969.48,-0.00258012,0.990714
-4969.61,0.875404,0.948817,1,1,0,4969.69,-0.00590221,0.987427
-4969.05,0.913594,1.04701,2,3,0,4970.05,-0.00406025,1.00285
-4968.85,0.983792,1.21014,2,3,0,4969.14,-0.00955916,0.999801
-4968.85,0.347767,1.52301,1,1,0,4969.4,-0.00955916,0.999801
-4968.85,0.687385,0.882295,1,3,0,4970.49,-0.00955916,0.999801
-4969.53,0.77618,0.774084,1,3,0,4970.65,0.00536483,0.992149
-4970.08,0.94409,0.756804,2,3,0,4970.78,-0.0135047,0.986684
-4968.82,0.969802,0.906935,2,3,0,4970.21,-0.000772654,0.995811
-4969.11,0.880983,1.12043,1,1,0,4969.16,0.00347049,0.997861
-4969.09,1,1.24245,2,3,0,4969.3,-0.0144952,0.996723
-4968.77,1,1.58966,1,1,0,4968.97,-0.0093799,0.998016
-4968.77,5.92332e-06,2.03205,1,1,0,4969.99,-0.0093799,0.998016
-4969.2,0.84698,0.781021,2,3,0,4970.18,-0.000644971,0.990733
-4969.3,0.935048,0.831377,2,3,0,4970.05,-0.00919718,0.98959
-4968.98,1,0.983097,1,1,0,4969.25,-0.0087686,0.992091
-4968.98,0.736989,1.25552,1,1,0,4969.37,-0.0087686,0.992091
-4968.98,0.936394,1.17079,1,3,0,4969.19,-0.0087686,0.992091
-4969.17,0.894943,1.38455,2,7,0,4969.27,-0.0131314,0.992571
-4969.17,0.354877,1.55772,1,1,0,4969.5,-0.0131314,0.992571
-4969.89,0.823403,0.923242,1,1,0,4969.96,-0.014242,0.987994
-4969.25,1,0.954628,2,3,0,4969.95,-0.00217493,0.989943
-4969.16,0.537642,1.21602,2,3,0,4970.54,-0.00753706,1.00363
-4969.24,0.897165,0.896962,2,3,0,4970.16,-0.00131423,0.990228
-4969.48,0.752569,1.01147,2,3,0,4970.72,0.00383541,1.00285
-4968.77,1,0.961876,1,3,0,4969.43,-0.00230776,0.995251
-4968.77,0.287838,1.22314,1,1,0,4969.97,-0.00230776,0.995251
-4969,0.919057,0.674663,3,7,0,4969.65,0.000461767,1.00049
-4969.31,0.805686,0.780234,2,3,0,4970.85,-0.0166602,0.997731
-4968.74,0.988347,0.790044,2,3,0,4969.41,-0.00871486,0.996809
-4970.2,0.673373,0.989755,1,3,0,4970.47,0.0105989,0.992684
-4969.89,0.992534,0.858778,2,3,0,4970.53,-0.0156242,1.00535
-4970.93,0.3318,1.08012,2,3,0,4973.81,0.0154684,0.997653
-4970.71,0.992992,0.630825,3,7,0,4972.69,-1.52735e-05,0.983492
-4970.1,0.956908,0.793617,2,3,0,4971.76,-0.00759443,1.00878
-4969.01,0.88865,0.956888,1,3,0,4970.85,-0.00344577,0.991499
-4968.79,0.931906,1.06568,2,3,0,4969.34,-0.00990332,0.997536
-4968.7,1,1.24703,1,1,0,4968.75,-0.00554116,0.997955
-4968.7,0.700905,1.57729,1,1,0,4968.83,-0.00554116,0.997955
-4968.7,0.875291,1.414,1,1,0,4968.8,-0.00554116,0.997955
-4968.7,0.00577003,1.54868,1,1,0,4970.72,-0.00554116,0.997955
-4970.16,0.882753,0.626805,2,5,0,4970.17,-0.00333176,1.00902
-4970.15,1,0.693089,2,3,0,4970.37,-0.00287128,1.00891
-4969.58,0.973132,0.875769,2,3,0,4970.83,-0.0171036,1.00168
-4969.72,0.988241,1.07242,2,3,0,4970.05,-0.0142429,1.00508
-4969.55,0.83287,1.33511,3,9,0,4970.22,-0.0172889,1.00113
-4969.27,0.911168,1.39236,3,9,0,4969.67,-0.0161883,0.995924
-4969.27,0.000267551,1.5866,1,1,0,4971.43,-0.0161883,0.995924
-4969.15,0.99243,0.644639,3,7,0,4969.65,-0.00982431,1.00299
-4969.34,0.973025,0.805847,2,3,0,4969.52,0.00236675,0.991277
-4970.82,0.527601,0.984849,2,3,0,4972.04,0.00119143,1.01084
-4969.47,0.993294,0.728343,2,3,0,4971.13,-0.00401362,0.988229
-4969.98,0.910719,0.910204,2,3,0,4970.22,-0.000640209,1.00781
-4971.7,0.838439,1.03602,2,3,0,4972.02,0.0120702,1.00916
-4968.8,0.938704,1.08701,1,3,0,4970.92,-0.00428723,0.993765
-4968.81,0.97488,1.27574,2,3,0,4968.89,-0.00746187,1.00007
-4968.81,0.00572354,1.55822,1,1,0,4970.85,-0.00746187,1.00007
-4968.81,0.995021,0.645086,2,7,0,4968.94,-0.00754466,0.993709
-4971.29,0.735222,0.80614,2,3,0,4971.55,0.0165698,1.00071
-4969.11,1,0.754058,2,7,0,4971.17,-0.00868998,0.990844
-4969.14,0.993957,0.946649,2,3,0,4969.37,-0.000154156,1.00245
-4970.53,0.517455,1.17966,1,1,0,4970.71,0.012171,1.00212
-4970.47,1,0.866786,2,3,0,4970.62,-0.0232254,0.992407
-4971.99,0.532906,1.08678,1,1,0,4972.62,-0.0294223,0.990572
-4969.97,1,0.813128,1,1,0,4971.61,-0.0212831,0.99509
-4968.72,0.834021,1.01888,2,3,0,4970.98,-0.00371696,0.998141
-4968.86,0.908192,1.06284,2,3,0,4969.08,-0.0114678,0.996667
-4969.92,0.741443,1.20266,2,3,0,4970.07,-0.011269,1.00734
-4969.91,0.991959,1.13294,2,3,0,4970.46,-0.0180911,1.0036
-4969.91,0.0138725,1.40452,1,1,0,4972.31,-0.0180911,1.0036
-4969.03,0.990498,0.59694,2,3,0,4970.15,-0.00924064,1.00215
-4968.78,0.952469,0.739076,1,3,0,4969.54,-0.00166194,0.995959
-4968.84,0.99471,0.877318,2,3,0,4968.85,-0.000314276,0.99614
-4969.01,0.856333,1.08988,2,3,0,4969.48,0.000383403,0.993284
-4969.01,0.0781774,1.16405,1,1,0,4972.52,0.000383403,0.993284
-4969.6,0.937834,0.534009,3,7,0,4970.74,-0.0182365,0.993741
-4968.84,0.943817,0.623564,2,3,0,4970.46,-0.00902679,0.99984
-4969.12,0.879424,0.73253,1,3,0,4970.04,-0.00436762,0.990489
-4968.71,1,0.802291,2,3,0,4969.08,-0.00731405,0.996747
-4968.71,0.572481,1.00056,1,3,0,4970.34,-0.00731405,0.996747
-4968.71,0.998436,0.786597,2,3,0,4968.73,-0.00366684,0.997628
-4969.57,0.52997,0.978728,2,3,0,4971.8,0.00763656,0.996896
-4969.58,0.991933,0.735594,2,7,0,4970.3,-0.00778626,0.9877
-4968.85,0.973141,0.908403,2,3,0,4969.86,-0.000146667,0.995913
-4968.8,0.97835,1.09877,2,3,0,4968.98,-0.0088471,0.999323
-4968.8,0.576047,1.33573,1,1,0,4969.3,-0.0088471,0.999323
-4968.8,0.98987,1.0558,2,3,0,4968.9,-0.000908845,0.996616
-4968.8,0.422188,1.2987,1,3,0,4970.71,-0.000908845,0.996616
-4969.96,0.780441,0.871917,1,3,0,4970.05,0.00952673,1.00051
-4970.9,0.93075,0.857986,2,3,0,4971.05,0.0144957,1.00136
-4972.08,0.819561,0.99052,2,3,0,4973.11,-0.0297901,1.00394
-4972.06,0.998585,1.01585,2,3,0,4973.68,0.0194271,1.00187
-4973.83,0.454109,1.25935,1,1,0,4975.56,0.0197981,1.01113
-4970.47,0.710824,0.877003,1,3,0,4978.85,-0.0218493,0.990369
-4974.14,0.72273,0.801849,2,3,0,4974.95,0.00228498,1.01997
-4975.21,0.954623,0.742582,2,7,0,4975.5,-0.0163503,0.973172
-4969.66,0.865437,0.878215,2,3,0,4976.35,0.00752157,0.993767
-4969.23,1,0.945144,2,3,0,4969.62,-0.0136296,1.0016
-4970.95,0.457688,1.17141,1,1,0,4971.14,-0.0242965,1.00422
-4969.03,0.973742,0.821347,2,3,0,4971.38,-0.00316739,1.0025
-4970.34,0.829516,0.989946,2,3,0,4970.42,-0.0117355,1.00912
-4969.26,1,1.02548,2,3,0,4970.36,-0.00611679,0.989447
-4969.26,0.0913767,1.26932,1,1,0,4971.45,-0.00611679,0.989447
-4971.43,0.820991,0.608345,2,3,0,4972.44,0.0072268,1.01093
-4969.18,1,0.624919,2,3,0,4971.41,-0.00973289,1.00327
-4972.6,0.692542,0.773345,2,7,0,4972.97,-0.0179588,0.979578
-4969.5,1,0.694846,2,3,0,4972.86,-0.00341002,0.988142
-4969.04,1,0.859254,2,3,0,4969.65,-0.0133278,0.999134
-4969.19,0.898175,1.06195,2,3,0,4969.62,0.00324215,1.00024
-4969.31,0.950842,1.18048,1,3,0,4969.56,0.00548249,0.996724
-4969.3,0.705572,1.38528,2,5,0,4969.71,0.00533522,0.998049
-4971.52,0.566877,1.2614,2,3,0,4971.63,0.00967866,1.01001
-4970.67,1,0.995804,1,1,0,4971.83,0.0111052,1.00469
-4970.94,0.965094,1.2287,2,3,0,4971.73,-0.0218959,0.987617
-4970.94,0.484753,1.4618,1,3,0,4971.69,-0.0218959,0.987617
-4969.18,0.931902,1.06144,2,3,0,4970.94,0.00372722,0.999149
-4969.32,0.852244,1.22021,2,3,0,4969.77,-0.0154373,0.993276
-4970.43,0.523139,1.29234,1,1,0,4970.85,-0.0241555,0.998047
-4969.21,0.973561,0.977341,2,3,0,4970.57,-0.00511338,1.00413
-4970.22,0.711812,1.17184,2,3,0,4970.57,0.0110502,0.993374
-4969.05,1,1.07524,1,1,0,4969.85,0.000123836,0.992553
-4969.67,0.831548,1.32363,3,15,0,4969.78,-0.0193841,0.995455
-4968.92,1,1.37196,1,1,0,4969.41,-0.0123269,0.996705
-4970.2,0.318919,1.68744,1,1,0,4970.34,0.00521507,1.00661
-4969.18,1,1.03909,2,3,0,4970.13,0.00423654,0.996682
-4969.18,0.607401,1.27779,1,3,0,4970.29,0.00423654,0.996682
-4972.26,0.454771,1.0554,2,3,0,4972.79,5.31424e-05,1.01562
-4969.6,0.756063,0.747415,2,3,0,4976.35,-0.018293,0.993811
-4968.81,0.955543,0.718156,2,3,0,4970.21,-0.00353246,0.993793
-4969.1,0.907683,0.843897,2,3,0,4969.4,0.00340984,0.996921
-4968.98,1,0.94459,2,3,0,4969.19,-0.0131006,0.997582
-4969.81,0.290938,1.15986,2,3,0,4973.68,-6.3034e-05,1.0068
-4971.78,0.824779,0.698148,4,15,0,4972.79,0.0104362,1.01055
-4968.86,1,0.718928,2,3,0,4971.52,-0.00163337,0.993998
-4969.12,0.963765,0.882371,2,3,0,4969.25,-0.0147585,0.995852
-4969.74,0.903237,1.04386,2,3,0,4969.98,0.00881955,0.996265
-4969.28,1,1.1619,2,3,0,4969.79,0.00514025,0.99595
-4969.28,0.0595163,1.42408,1,1,0,4971.57,0.00514025,0.99595
-4969.24,0.980309,0.682939,2,3,0,4969.68,-0.0130889,1.00209
-4968.99,0.900223,0.820908,1,3,0,4970.19,0.00127041,0.994425
-4969.1,0.992221,0.910772,2,3,0,4969.16,-0.0114342,1.00177
-4969.79,0.870311,1.10689,2,3,0,4970.14,0.000596286,0.987511
-4969.41,1,1.19139,2,3,0,4969.92,-0.00169892,0.988974
-4969.41,0.236,1.45795,1,1,0,4970.29,-0.00169892,0.988974
-4969.91,0.891954,0.837116,1,1,0,4969.98,0.00132814,0.987165
-4971.39,0.886951,0.920561,2,3,0,4971.54,-0.0205805,1.00966
-4970.3,1,1.0071,1,1,0,4971.48,-0.0205832,1.00394
-4969.05,1,1.23144,1,1,0,4969.83,-0.00844915,1.00255
-4969.05,0.180974,1.50502,1,1,0,4969.7,-0.00844915,1.00255
-4970.12,0.668241,0.821312,1,3,0,4971.91,-0.0111026,0.985786
-4970.91,0.850673,0.724526,3,11,0,4972.56,-0.0257332,1.00136
-4968.94,0.680259,0.764696,2,3,0,4975.26,0.00136812,0.996929
-4969.35,0.968246,0.682833,3,11,0,4969.53,-0.0148131,0.992164
-4968.95,0.882765,0.808564,1,3,0,4970.37,-0.000192208,1.00034
-4968.96,0.998375,0.880302,2,3,0,4969.04,-0.0124764,0.995243
-4969.19,0.911019,1.07276,1,1,0,4969.29,-0.0155454,0.997458
-4970.57,0.685064,1.19992,2,3,0,4970.93,-0.00130889,0.983757
-4969.79,1,1.07661,2,3,0,4970.4,-0.0112608,1.00669
-4969.79,0.299644,1.31281,2,7,0,4972.15,-0.0112608,1.00669
-4968.71,0.941829,0.809931,1,3,0,4970.27,-0.00391699,0.996037
-4968.71,0.654161,0.933249,1,3,0,4970.26,-0.00391699,0.996037
-4968.94,0.946213,0.813267,2,3,0,4969.06,-0.000883913,1.00064
-4970.97,0.465253,0.940754,2,3,0,4972.32,0.00523117,0.98416
-4969.72,0.986339,0.683063,4,31,0,4971.36,-0.0160686,1.00388
-4969.75,0.996041,0.821264,2,3,0,4970.08,0.00585556,0.990744
-4968.76,0.964237,0.996285,1,3,0,4969.69,-0.00888817,0.99803
-4968.88,0.648524,1.17157,2,3,0,4969.82,-0.000870143,0.999653
-4968.88,0.44758,1.0161,1,3,0,4971.4,-0.000870143,0.999653
-4969.16,0.964034,0.726602,2,3,0,4969.29,-0.0138201,0.993323
-4968.85,1,0.854095,2,3,0,4969.28,-0.002065,0.993839
-4968.85,0.422224,1.03883,1,3,0,4971.23,-0.002065,0.993839
-4969.33,0.951753,0.725824,3,15,0,4969.46,0.000891476,1.00346
-4969.13,0.91171,0.842727,2,3,0,4970.38,-0.00189783,0.990908
-4969.79,0.721588,0.941366,2,3,0,4970.62,0.00511262,1.00423
-4969.75,1,0.876666,2,3,0,4970.12,-0.0119354,0.987748
-4969.75,0.0846247,1.06504,1,1,0,4973.66,-0.0119354,0.987748
-4968.98,1,0.540456,2,3,0,4969.72,-0.00797103,0.991829
-4968.93,0.994246,0.656649,3,7,0,4969.13,-0.00306591,1.00145
-4970.63,0.740782,0.793114,2,3,0,4970.89,-0.02519,0.997838
-4969.2,1,0.752627,2,3,0,4970.98,-0.00833431,1.00382
-4968.77,0.985778,0.913478,2,3,0,4969.3,-0.00911067,0.995624
-4968.73,1,1.09338,2,3,0,4968.77,-0.00690307,0.995084
-4968.73,0.097896,1.32591,1,1,0,4970.48,-0.00690307,0.995084
-4968.77,0.993204,0.684791,4,23,0,4968.84,-0.00912443,0.998181
-4968.73,1,0.825184,1,1,0,4968.77,-0.00834205,0.997446
-4970.26,0.670847,1.00034,1,3,0,4970.29,-0.0231997,0.998117
-4970.1,0.757067,0.888822,2,3,0,4973.26,-0.0156507,1.00651
-4968.97,0.995679,0.856744,2,3,0,4970.17,-0.00850282,0.99206
-4969.49,0.754699,1.03367,2,3,0,4970.29,0.00693055,0.997736
-4971.33,0.787137,0.994054,2,3,0,4971.75,-0.0260443,0.989857
-4970.64,1,0.985587,2,3,0,4971.24,0.0102108,1.00538
-4969.11,0.933615,1.19301,2,3,0,4970.51,-0.00542094,1.00341
-4968.73,0.997107,1.35647,1,3,0,4968.91,-0.00756626,0.995372
-4968.73,0.42606,1.63624,1,1,0,4969.08,-0.00756626,0.995372
-4968.73,0.612143,1.15716,1,3,0,4969.81,-0.00756626,0.995372
-4968.73,0.687041,0.974292,1,3,0,4969.93,-0.00756626,0.995372
-4968.72,0.974425,0.879976,2,3,0,4968.9,-0.00450958,0.998389
-4968.81,0.933362,1.03891,2,3,0,4968.98,-0.002978,0.993945
-4968.97,0.7888,1.18015,2,3,0,4969.4,-0.009243,1.00149
-4968.97,0.453471,1.17175,1,1,0,4970.11,-0.009243,1.00149
-4969.02,0.916386,0.852223,1,3,0,4969.71,0.00121174,0.993868
-4969.34,0.918485,0.952763,2,3,0,4969.58,-0.0166001,0.994858
-4969,1,1.06698,2,3,0,4969.33,0.0018093,0.998847
-4969.9,0.370871,1.28818,4,17,0,4973.08,-0.0209524,0.998677
-4972.31,0.753449,0.86912,2,3,0,4973.14,-0.0207283,1.01291
-4972.13,0.949784,0.835515,2,3,0,4973.61,0.0166177,0.987496
-4969.58,1,0.962734,2,3,0,4971.61,0.00769132,0.997348
-4968.72,0.992828,1.1615,2,3,0,4969.22,-0.00497534,0.995275
-4968.72,0.244408,1.39153,1,1,0,4969.66,-0.00497534,0.995275
-4968.7,0.760952,0.83746,2,3,0,4970.68,-0.00643334,0.995938
-4968.7,1,0.810832,1,1,0,4968.7,-0.00593331,0.996023
-4968.7,0.342701,0.977625,1,3,0,4971.78,-0.00593331,0.996023
-4968.87,0.929556,0.64509,3,7,0,4969.69,-0.00555179,0.992758
-4969.76,0.895241,0.729093,2,3,0,4969.95,-0.0123345,0.987843
-4969.07,0.992329,0.798368,2,3,0,4970.08,0.000705426,0.992713
-4969.24,0.800078,0.955129,2,3,0,4970.62,-0.00844846,1.00409
-4969.01,0.949218,0.95842,2,3,0,4969.64,-0.00662235,0.991339
-4971.28,0.402658,1.10179,1,1,0,4971.35,0.00821285,0.984427
-4969.19,1,0.769704,2,3,0,4971.25,0.00347603,0.994107
-4970.16,0.750295,0.926619,1,1,0,4970.2,0.00967947,0.991669
-4969.29,1,0.888681,2,3,0,4970.39,0.00391302,1.00077
-4969.65,0.868307,1.06927,2,3,0,4970.03,-0.0194257,0.996471
-4969.29,0.919361,1.14128,2,3,0,4970.2,-0.0160456,0.994663
-4969.29,0.453039,1.27562,1,1,0,4970.3,-0.0160456,0.994663
-4969.76,0.758897,0.934631,2,3,0,4971.16,-0.00401349,0.986736
-4970.37,0.611185,0.903533,2,3,0,4972.78,0.0125106,0.995434
-4970.15,0.863139,0.764415,2,3,0,4972.48,0.0087037,0.990516
-4968.75,0.933174,0.812086,1,3,0,4970.66,-0.00566147,0.9994
-4970.35,0.799554,0.918838,2,3,0,4970.6,-0.00955545,0.98452
-4973.94,0.361185,0.921522,1,1,0,4974.07,-0.0218753,0.977646
-4973.67,0.837033,0.623006,3,7,0,4979.27,0.00600503,1.01803
-4971.84,1,0.646477,1,1,0,4973.47,0.00392791,1.01354
-4969.07,0.994069,0.776469,2,3,0,4972.01,-0.00753227,1.00289
-4970.37,0.623105,0.927307,2,3,0,4971.24,-0.0195517,0.988751
-4969.97,1,0.793979,1,1,0,4970.47,-0.0184546,0.990344
-4969.67,1,0.952899,2,3,0,4970.38,-0.0194193,0.998242
-4969.74,0.989994,1.14321,2,3,0,4970.02,0.00764252,0.993005
-4968.9,1,1.35882,1,1,0,4969.41,-0.000110121,0.994599
-4968.9,0.0102867,1.62902,1,1,0,4970.09,-0.000110121,0.994599
-4969.41,0.886348,0.807812,2,3,0,4969.97,0.00516848,0.993353
-4974.45,0.355315,0.87534,1,3,0,4974.81,0.0282027,0.998557
-4969.04,1,0.591237,2,3,0,4973.93,0.0016708,0.994155
-4969.72,0.888893,0.70887,2,3,0,4970.38,-0.00541327,0.986864
-4972.64,0.676564,0.769773,2,3,0,4974.17,-0.0316358,0.989947
-4969.38,1,0.692273,2,3,0,4972.75,-0.0136925,0.990988
-4969.18,0.996424,0.829427,2,7,0,4969.71,0.0031364,0.993738
-4971.24,0.725854,0.990256,2,3,0,4971.82,-0.0145263,1.01175
-4969.44,0.886461,0.930298,2,3,0,4972.08,-0.0141543,0.990832
-4969.26,1,1.00737,2,3,0,4969.43,0.00253297,1.00177
-4970.66,0.61831,1.20564,2,3,0,4971.04,0.00700481,0.986306
-4968.82,0.657584,1.03012,2,3,0,4972.72,-0.00411117,1.0004
-4969.69,0.77365,0.911428,1,3,0,4970.13,-0.0191656,0.994364
-4971.3,0.798307,0.893366,2,3,0,4972.27,-0.00256874,1.0131
-4969.62,1,0.894889,1,1,0,4970.91,-0.00350492,1.00648
-4970.38,0.516738,1.0702,2,3,0,4972,0.00184762,0.985219
-4969.45,1,0.837128,1,1,0,4970.21,-0.00246685,0.98859
-4970.47,0.682041,1.00084,1,3,0,4972.37,-0.00493883,1.01034
-4970.47,0,8.07643,0,1,1,4970.96,-0.00493883,1.01034
-4972.19,0.541457,1.15001,1,1,0,4972.76,-0.0178955,1.01374
-4972.72,0.97416,0.435354,1,1,0,4972.76,-0.0197268,1.0146
-4970.78,0.992521,0.570974,2,3,0,4973.19,-0.0098243,1.01118
-4969.61,1,0.89494,2,3,0,4971.21,0.00318577,1.00424
-4970.62,0.736537,1.54687,2,5,0,4970.74,-0.0126963,0.984184
-4972.39,0.457118,1.23087,1,1,0,4973.14,-0.0176832,0.980055
-4972.79,0.981043,0.410622,1,1,0,4972.85,-0.0176277,0.97897
-4971.66,1,0.716188,2,3,0,4972.77,-0.0162811,0.981749
-4971.56,1,1.3431,2,3,0,4971.81,0.00459931,1.01243
-4971.56,1.28799e-59,2.53197,1,1,0,4973.65,0.00459931,1.01243
-4968.81,0.999828,0.2047,4,15,0,4971.77,-0.00351279,0.99385
-4969.21,0.990993,0.389652,3,7,0,4969.31,-0.0156816,0.996302
-4969.1,1,0.719532,3,7,0,4969.51,0.000276401,1.00175
-4969.67,0.811548,1.35951,2,3,0,4969.88,0.00823967,0.998135
-4970.29,0.851869,1.4283,5,31,0,4970.7,-0.00814101,1.00953
-4969,1,1.69775,1,1,0,4969.75,-0.00216319,1.00192
-4969,3.72022e-28,3.15555,1,1,0,4969.48,-0.00216319,1.00192
-4969.86,0.98568,0.287514,3,7,0,4970.23,0.00938606,0.994967
-4969.33,0.995756,0.514937,3,7,0,4970.5,-0.00373904,0.989077
-4968.85,1,0.94162,2,3,0,4969.33,-0.00920355,0.993881
-4971.12,0.152338,1.72655,1,1,0,4971.24,0.0126128,1.00585
-4971.17,0.999038,0.266764,1,1,0,4971.2,0.0128662,1.00587
-4968.78,0.988059,0.488279,2,3,0,4971.6,-0.00570871,0.999831
-4969.01,0.915518,0.857474,2,3,0,4969.51,-0.00471788,0.991366
-4969.5,0.801778,1.2146,2,3,0,4969.94,0.00708465,0.997463
-4969.24,0.910061,1.24274,2,3,0,4969.89,-0.0156109,0.99487
-4969.24,0.000161714,1.71853,1,1,0,4971.87,-0.0156109,0.99487
-4969.1,0.998508,0.191552,4,15,0,4969.88,-0.014633,0.996427
-4970.6,0.964805,0.340958,3,7,0,4971.27,-0.0147091,1.00925
-4970.14,0.993847,0.548557,3,7,0,4972.04,-0.0212258,0.992404
-4969.05,0.862935,0.946952,2,3,0,4971.45,-0.0131666,0.994299
-4969.76,0.700505,1.14199,2,3,0,4970.76,0.008187,0.993751
-4969.76,0.756222,0.892705,1,1,0,4970.74,0.008187,0.993751
-4969.25,0.967993,0.811071,2,3,0,4970.48,-0.0125338,1.0026
-4968.96,0.991101,1.28223,2,3,0,4969.3,-0.0120541,0.994486
-4968.96,5.56636e-09,2.13663,1,1,0,4973,-0.0120541,0.994486
-4969.3,0.983112,0.27701,4,15,0,4971.11,0.00189572,1.00262
-4968.77,0.995455,0.453988,2,7,0,4969.65,-0.00277774,0.994991
